eco;name;pgn;parent;move_count;id;path_png;path_webp;path_svg;complex;color
B00;P00;1. e4 b6 2. d4;1. e4 b6;3;4419;..shared/img/png/4419.png;..shared/img/webp/4419.webp;..shared/img/svg/4419.svg;P00;#39e399
A80;Dutch Defense: Korchnoi Attack;1. d4 f5 2. h3;1. d4 f5;3;659;..shared/img/png/659.png;..shared/img/webp/659.webp;..shared/img/svg/659.svg;Dutch Defense;#1ce037
B12;Caro-Kann Defense;1. e4 c6 2. d4;1. e4 c6;3;1005;..shared/img/png/1005.png;..shared/img/webp/1005.webp;..shared/img/svg/1005.svg;Caro-Kann Defense;#c710be
A43;P00;1. d4 c5 2. e4;1. d4 c5;3;4811;..shared/img/png/4811.png;..shared/img/webp/4811.webp;..shared/img/svg/4811.svg;P00;#1a687d
A13;P00;1. c4 e6 2. g3;1. c4 e6;3;7518;..shared/img/png/7518.png;..shared/img/webp/7518.webp;..shared/img/svg/7518.svg;P00;#0f27ce
A40;P00;1. d4 c6 2. c4;1. d4 c6;3;4113;..shared/img/png/4113.png;..shared/img/webp/4113.webp;..shared/img/svg/4113.svg;P00;#b25097
A10;English Opening: Wade Gambit;1. c4 f5 2. g4;1. c4 f5;3;281;..shared/img/png/281.png;..shared/img/webp/281.webp;..shared/img/svg/281.svg;English Opening;#47a168
A10;English Opening: Anglo-Dutch Defense, Hickmann Gambit;1. c4 f5 2. e4;1. c4 f5;3;268;..shared/img/png/268.png;..shared/img/webp/268.webp;..shared/img/svg/268.svg;English Opening;#47a168
C00;French Defense: Normal Variation;1. e4 e6 2. d4;1. e4 e6;3;1464;..shared/img/png/1464.png;..shared/img/webp/1464.webp;..shared/img/svg/1464.svg;French Defense;#9166de
B00;P00;1. e4 a6 2. d4;1. e4 a6;3;4465;..shared/img/png/4465.png;..shared/img/webp/4465.webp;..shared/img/svg/4465.svg;P00;#39e399
A41;Old Indian Defense;1. d4 d6 2. c4;1. d4 d6;3;470;..shared/img/png/470.png;..shared/img/webp/470.webp;..shared/img/svg/470.svg;Old Indian Defense;#d28b67
B20;Sicilian Defense: Grob Variation;1. e4 c5 2. g4;1. e4 c5;3;1080;..shared/img/png/1080.png;..shared/img/webp/1080.webp;..shared/img/svg/1080.svg;Sicilian Defense;#fb417f
B20;Sicilian Defense: Myers Attack;1. e4 c5 2. h4;1. e4 c5;3;1088;..shared/img/png/1088.png;..shared/img/webp/1088.webp;..shared/img/svg/1088.svg;Sicilian Defense;#fb417f
A00;P00;1. g4 d5 2. h3;1. g4 d5;3;3473;..shared/img/png/3473.png;..shared/img/webp/3473.webp;..shared/img/svg/3473.svg;P00;#bcc317
C00;French Defense: Steiner Variation;1. e4 e6 2. c4;1. e4 e6;3;1472;..shared/img/png/1472.png;..shared/img/webp/1472.webp;..shared/img/svg/1472.svg;French Defense;#9166de
C00;French Defense: Horwitz Attack;1. e4 e6 2. b3;1. e4 e6;3;1456;..shared/img/png/1456.png;..shared/img/webp/1456.webp;..shared/img/svg/1456.svg;French Defense;#9166de
A40;P00;1. d4 b5 2. e4;1. d4 b5;3;4102;..shared/img/png/4102.png;..shared/img/webp/4102.webp;..shared/img/svg/4102.svg;P00;#b25097
C00;French Defense: King's Indian Attack;1. e4 e6 2. d3;1. e4 e6;3;1458;..shared/img/png/1458.png;..shared/img/webp/1458.webp;..shared/img/svg/1458.svg;French Defense;#9166de
A00;P00;1. g4 d5 2. e4;1. g4 d5;3;3484;..shared/img/png/3484.png;..shared/img/webp/3484.webp;..shared/img/svg/3484.svg;P00;#bcc317
B00;P00;1. e4 a5 2. d4;1. e4 a5;3;4467;..shared/img/png/4467.png;..shared/img/webp/4467.webp;..shared/img/svg/4467.svg;P00;#39e399
A00;Clemenz Opening: Spike Lee Gambit;1. h3 h5 2. g4;1. h3 h5;3;12;..shared/img/png/12.png;..shared/img/webp/12.webp;..shared/img/svg/12.svg;Clemenz Opening;#bcc317
A40;P00;1. d4 b6 2. c4;1. d4 b6;3;4065;..shared/img/png/4065.png;..shared/img/webp/4065.webp;..shared/img/svg/4065.svg;P00;#b25097
A00;P00;1. h4 d5 2. d4;1. h4 d5;3;3530;..shared/img/png/3530.png;..shared/img/webp/3530.webp;..shared/img/svg/3530.svg;P00;#bcc317
D00;Queen's Pawn Game: Mason Attack;1. d4 d5 2. f4;1. d4 d5;3;2664;..shared/img/png/2664.png;..shared/img/webp/2664.webp;..shared/img/svg/2664.svg;Queen's Pawn Game;#e49559
A00;Mieses Opening: Myers Spike Attack;1. d3 g6 2. g4;1. d3 g6;3;71;..shared/img/png/71.png;..shared/img/webp/71.webp;..shared/img/svg/71.svg;Mieses Opening;#bcc317
B10;Caro-Kann Defense: Euwe Attack;1. e4 c6 2. b3;1. e4 c6;3;989;..shared/img/png/989.png;..shared/img/webp/989.webp;..shared/img/svg/989.svg;Caro-Kann Defense;#298666
A81;Dutch Defense: Fianchetto Attack;1. d4 f5 2. g3;1. d4 f5;3;671;..shared/img/png/671.png;..shared/img/webp/671.webp;..shared/img/svg/671.svg;Dutch Defense;#896f22
B10;Caro-Kann Defense: Labahn Attack;1. e4 c6 2. b4;1. e4 c6;3;994;..shared/img/png/994.png;..shared/img/webp/994.webp;..shared/img/svg/994.svg;Caro-Kann Defense;#298666
A43;Benoni Defense: Zilbermints-Benoni Gambit;1. d4 c5 2. b4;1. d4 c5;3;497;..shared/img/png/497.png;..shared/img/webp/497.webp;..shared/img/svg/497.svg;Benoni Defense;#1a687d
A10;P00;1. c4 g6 2. e4;1. c4 g6;3;3798;..shared/img/png/3798.png;..shared/img/webp/3798.webp;..shared/img/svg/3798.svg;P00;#47a168
A00;Kádas Opening: Kádas Gambit;1. h4 c5 2. b4;1. h4 c5;3;63;..shared/img/png/63.png;..shared/img/webp/63.webp;..shared/img/svg/63.svg;Kádas Opening;#bcc317
A13;P00;1. c4 e6 2. d4;1. c4 e6;3;3870;..shared/img/png/3870.png;..shared/img/webp/3870.webp;..shared/img/svg/3870.svg;P00;#0f27ce
D00;Queen's Pawn Game: Zurich Gambit;1. d4 d5 2. g4;1. d4 d5;3;2669;..shared/img/png/2669.png;..shared/img/webp/2669.webp;..shared/img/svg/2669.svg;Queen's Pawn Game;#e49559
D00;Blackmar Gambit;1. d4 d5 2. e4;1. d4 d5;3;2612;..shared/img/png/2612.png;..shared/img/webp/2612.webp;..shared/img/svg/2612.svg;Blackmar Gambit;#e49559
A00;P00;1. g3 e5 2. a3;1. g3 e5;3;3499;..shared/img/png/3499.png;..shared/img/webp/3499.webp;..shared/img/svg/3499.svg;P00;#bcc317
A00;P00;1. g3 f5 2. e4;1. g3 f5;3;3506;..shared/img/png/3506.png;..shared/img/webp/3506.webp;..shared/img/svg/3506.svg;P00;#bcc317
A00;P00;1. g4 e5 2. h3;1. g4 e5;3;3479;..shared/img/png/3479.png;..shared/img/webp/3479.webp;..shared/img/svg/3479.svg;P00;#bcc317
A00;P00;1. a4 b6 2. d4;1. a4 b6;3;3659;..shared/img/png/3659.png;..shared/img/webp/3659.webp;..shared/img/svg/3659.svg;P00;#bcc317
A00;Englund Gambit Declined: Reversed French;1. e3 e5 2. d4;1. e3 e5;3;15;..shared/img/png/15.png;..shared/img/webp/15.webp;..shared/img/svg/15.svg;Englund Gambit Declined;#bcc317
B10;Caro-Kann Defense: Spike Variation;1. e4 c6 2. g4;1. e4 c6;3;998;..shared/img/png/998.png;..shared/img/webp/998.webp;..shared/img/svg/998.svg;Caro-Kann Defense;#298666
A00;P00;1. e3 e5 2. c4;1. e3 e5;3;3410;..shared/img/png/3410.png;..shared/img/webp/3410.webp;..shared/img/svg/3410.svg;P00;#bcc317
A00;P00;1. a4 e5 2. a5;1. a4 e5;3;3664;..shared/img/png/3664.png;..shared/img/webp/3664.webp;..shared/img/svg/3664.svg;P00;#bcc317
A00;Crab Opening;1. a4 e5 2. h4;1. a4 e5;3;13;..shared/img/png/13.png;..shared/img/webp/13.webp;..shared/img/svg/13.svg;Crab Opening;#bcc317
A02;P00;1. f4 e5 2. d4;1. f4 e5;3;3685;..shared/img/png/3685.png;..shared/img/webp/3685.webp;..shared/img/svg/3685.svg;P00;#62fa84
A03;Bird Opening: Dutch Variation, Dudweiler Gambit;1. f4 d5 2. g4;1. f4 d5;3;182;..shared/img/png/182.png;..shared/img/webp/182.webp;..shared/img/svg/182.svg;Bird Opening;#63cc7f
A00;P00;1. e3 d6 2. d4;1. e3 d6;3;3523;..shared/img/png/3523.png;..shared/img/webp/3523.webp;..shared/img/svg/3523.svg;P00;#bcc317
B00;Pirc Defense;1. e4 d6 2. d4;1. e4 d6;3;790;..shared/img/png/790.png;..shared/img/webp/790.webp;..shared/img/svg/790.svg;Pirc Defense;#39e399
A03;Bird Opening: Williams Gambit;1. f4 d5 2. e4;1. f4 d5;3;186;..shared/img/png/186.png;..shared/img/webp/186.webp;..shared/img/svg/186.svg;Bird Opening;#63cc7f
A00;P00;1. c3 e5 2. a3;1. c3 e5;3;3436;..shared/img/png/3436.png;..shared/img/webp/3436.webp;..shared/img/svg/3436.svg;P00;#bcc317
A03;Bird Opening: Sturm Gambit;1. f4 d5 2. c4;1. f4 d5;3;184;..shared/img/png/184.png;..shared/img/webp/184.webp;..shared/img/svg/184.svg;Bird Opening;#63cc7f
A03;P00;1. f4 d5 2. b3;1. f4 d5;3;3699;..shared/img/png/3699.png;..shared/img/webp/3699.webp;..shared/img/svg/3699.svg;P00;#63cc7f
A00;Polish Opening: Bugayev Attack;1. b4 e5 2. a3;1. b4 e5;3;77;..shared/img/png/77.png;..shared/img/webp/77.webp;..shared/img/svg/77.svg;Polish Opening;#bcc317
B06;P00;1. d4 g6 2. h4;1. d4 g6;3;4099;..shared/img/png/4099.png;..shared/img/webp/4099.webp;..shared/img/svg/4099.svg;P00;#3b2e97
D06;Queen's Gambit;1. d4 d5 2. c4;1. d4 d5;3;2706;..shared/img/png/2706.png;..shared/img/webp/2706.webp;..shared/img/svg/2706.svg;Queen's Gambit;#535fc0
B01;Scandinavian Defense;1. e4 d5 2. b3;1. e4 d5;3;806;..shared/img/png/806.png;..shared/img/webp/806.webp;..shared/img/svg/806.svg;Scandinavian Defense;#20ac80
B01;Scandinavian Defense: Zilbermints Gambit;1. e4 d5 2. b4;1. e4 d5;3;839;..shared/img/png/839.png;..shared/img/webp/839.webp;..shared/img/svg/839.svg;Scandinavian Defense;#20ac80
B01;P00;1. e4 d5 2. d4;1. e4 d5;3;6662;..shared/img/png/6662.png;..shared/img/webp/6662.webp;..shared/img/svg/6662.svg;P00;#20ac80
A00;P00;1. f3 f5 2. e4;1. f3 f5;3;3421;..shared/img/png/3421.png;..shared/img/webp/3421.webp;..shared/img/svg/3421.svg;P00;#bcc317
D00;Queen's Pawn Game;1. d4 d5 2. e3;1. d4 d5;3;2652;..shared/img/png/2652.png;..shared/img/webp/2652.webp;..shared/img/svg/2652.svg;Queen's Pawn Game;#e49559
A00;P00;1. a3 e5 2. g3;1. a3 e5;3;3458;..shared/img/png/3458.png;..shared/img/webp/3458.webp;..shared/img/svg/3458.svg;P00;#bcc317
A40;P00;1. d4 g6 2. c4;1. d4 g6;3;4097;..shared/img/png/4097.png;..shared/img/webp/4097.webp;..shared/img/svg/4097.svg;P00;#b25097
A00;P00;1. h3 d5 2. a3;1. h3 d5;3;3425;..shared/img/png/3425.png;..shared/img/webp/3425.webp;..shared/img/svg/3425.svg;P00;#bcc317
A20;P00;1. c4 e5 2. g3;1. c4 e5;3;3921;..shared/img/png/3921.png;..shared/img/webp/3921.webp;..shared/img/svg/3921.svg;P00;#674b70
A00;Grob Opening: Double Grob, Coca-Cola Gambit;1. g4 g5 2. f4;1. g4 g5;3;24;..shared/img/png/24.png;..shared/img/webp/24.webp;..shared/img/svg/24.svg;Grob Opening;#bcc317
A20;P00;1. c4 e5 2. e3;1. c4 e5;3;3925;..shared/img/png/3925.png;..shared/img/webp/3925.webp;..shared/img/svg/3925.svg;P00;#674b70
A42;P00;1. d4 g6 2. e4;1. d4 g6;3;4627;..shared/img/png/4627.png;..shared/img/webp/4627.webp;..shared/img/svg/4627.svg;P00;#529560
B00;P00;1. e4 h5 2. d4;1. e4 h5;3;4418;..shared/img/png/4418.png;..shared/img/webp/4418.webp;..shared/img/svg/4418.svg;P00;#39e399
A11;P00;1. c4 c6 2. e4;1. c4 c6;3;6760;..shared/img/png/6760.png;..shared/img/webp/6760.webp;..shared/img/svg/6760.svg;P00;#f77a5c
A30;P00;1. c4 c5 2. g3;1. c4 c5;3;4008;..shared/img/png/4008.png;..shared/img/webp/4008.webp;..shared/img/svg/4008.svg;P00;#d47f64
A30;English Opening: Wing Gambit;1. c4 c5 2. b4;1. c4 c5;3;388;..shared/img/png/388.png;..shared/img/webp/388.webp;..shared/img/svg/388.svg;English Opening;#d47f64
B00;P00;1. e4 h6 2. d4;1. e4 h6;3;4416;..shared/img/png/4416.png;..shared/img/webp/4416.webp;..shared/img/svg/4416.svg;P00;#39e399
B00;Rat Defense: Petruccioli Attack;1. e4 d6 2. h4;1. e4 d6;3;796;..shared/img/png/796.png;..shared/img/webp/796.webp;..shared/img/svg/796.svg;Rat Defense;#39e399
B00;Rat Defense: Spike Attack;1. e4 d6 2. g4;1. e4 d6;3;797;..shared/img/png/797.png;..shared/img/webp/797.webp;..shared/img/svg/797.svg;Rat Defense;#39e399
A00;P00;1. f3 d5 2. e4;1. f3 d5;3;3418;..shared/img/png/3418.png;..shared/img/webp/3418.webp;..shared/img/svg/3418.svg;P00;#bcc317
A02;Bird Opening: Wagner-Zwitersch Gambit;1. f4 f5 2. e4;1. f4 f5;3;179;..shared/img/png/179.png;..shared/img/webp/179.webp;..shared/img/svg/179.svg;Bird Opening;#62fa84
A02;P00;1. f4 f5 2. d4;1. f4 f5;3;3690;..shared/img/png/3690.png;..shared/img/webp/3690.webp;..shared/img/svg/3690.svg;P00;#62fa84
A00;P00;1. f3 e5 2. e4;1. f3 e5;3;5415;..shared/img/png/5415.png;..shared/img/webp/5415.webp;..shared/img/svg/5415.svg;P00;#bcc317
C20;King's Pawn Game: King's Head Opening;1. e4 e5 2. f3;1. e4 e5;3;1626;..shared/img/png/1626.png;..shared/img/webp/1626.webp;..shared/img/svg/1626.svg;King's Pawn Game;#155f19
A00;Anderssen's Opening: Polish Gambit;1. a3 a5 2. b4;1. a3 a5;3;6;..shared/img/png/6.png;..shared/img/webp/6.webp;..shared/img/svg/6.svg;Anderssen's Opening;#bcc317
A00;P00;1. a3 e5 2. b3;1. a3 e5;3;3447;..shared/img/png/3447.png;..shared/img/webp/3447.webp;..shared/img/svg/3447.svg;P00;#bcc317
C20;P00;1. f3 e5 2. g4;1. f3 e5;3;3413;..shared/img/png/3413.png;..shared/img/webp/3413.webp;..shared/img/svg/3413.svg;P00;#155f19
C30;King's Gambit;1. e4 e5 2. f4;1. e4 e5;3;1767;..shared/img/png/1767.png;..shared/img/webp/1767.webp;..shared/img/svg/1767.svg;King's Gambit;#34b07b
B00;Rat Defense: Harmonist;1. e4 d6 2. f4;1. e4 d6;3;795;..shared/img/png/795.png;..shared/img/webp/795.webp;..shared/img/svg/795.svg;Rat Defense;#39e399
A41;P00;1. d4 d6 2. e4;1. d4 d6;3;4133;..shared/img/png/4133.png;..shared/img/webp/4133.webp;..shared/img/svg/4133.svg;P00;#d28b67
C00;French Defense: Banzai-Leong Gambit;1. e4 e6 2. b4;1. e4 e6;3;1447;..shared/img/png/1447.png;..shared/img/webp/1447.webp;..shared/img/svg/1447.svg;French Defense;#9166de
C00;French Defense: Steinitz Attack;1. e4 e6 2. e5;1. e4 e6;3;1473;..shared/img/png/1473.png;..shared/img/webp/1473.webp;..shared/img/svg/1473.svg;French Defense;#9166de
C20;Center Game;1. e4 e5 2. d4;1. e4 e5;3;1619;..shared/img/png/1619.png;..shared/img/webp/1619.webp;..shared/img/svg/1619.svg;Center Game;#155f19
A40;Englund Gambit Complex Declined;1. d4 e5 2. d5;1. d4 e5;3;425;..shared/img/png/425.png;..shared/img/webp/425.webp;..shared/img/svg/425.svg;Englund Gambit Complex Declined;#b25097
C00;French Defense: Réti-Spielmann Attack;1. e4 e6 2. g3;1. e4 e6;3;1470;..shared/img/png/1470.png;..shared/img/webp/1470.webp;..shared/img/svg/1470.svg;French Defense;#9166de
A40;P00;1. d4 e6 2. c4;1. d4 e6;3;4040;..shared/img/png/4040.png;..shared/img/webp/4040.webp;..shared/img/svg/4040.svg;P00;#b25097
C20;King's Pawn Game: Macleod Attack;1. e4 e5 2. c3;1. e4 e5;3;1629;..shared/img/png/1629.png;..shared/img/webp/1629.webp;..shared/img/svg/1629.svg;King's Pawn Game;#155f19
B20;Sicilian Defense: Snyder Variation;1. e4 c5 2. b3;1. e4 c5;3;1089;..shared/img/png/1089.png;..shared/img/webp/1089.webp;..shared/img/svg/1089.svg;Sicilian Defense;#fb417f
B22;Sicilian Defense: Alapin Variation;1. e4 c5 2. c3;1. e4 c5;3;1128;..shared/img/png/1128.png;..shared/img/webp/1128.webp;..shared/img/svg/1128.svg;Sicilian Defense;#aea81b
C00;French Defense: La Bourdonnais Variation;1. e4 e6 2. f4;1. e4 e6;3;1460;..shared/img/png/1460.png;..shared/img/webp/1460.webp;..shared/img/svg/1460.svg;French Defense;#9166de
A95;P00;1. d4 e6 2. e4;1. d4 e6;3;5255;..shared/img/png/5255.png;..shared/img/webp/5255.webp;..shared/img/svg/5255.svg;P00;#cc967f
B20;Sicilian Defense: Staunton-Cochrane Variation;1. e4 c5 2. c4;1. e4 c5;3;1091;..shared/img/png/1091.png;..shared/img/webp/1091.webp;..shared/img/svg/1091.svg;Sicilian Defense;#fb417f
B06;P00;1. e4 g6 2. d4;1. e4 g6;3;4572;..shared/img/png/4572.png;..shared/img/webp/4572.webp;..shared/img/svg/4572.svg;P00;#3b2e97
B21;Sicilian Defense: Smith-Morra Gambit;1. e4 c5 2. d4;1. e4 c5;3;1107;..shared/img/png/1107.png;..shared/img/webp/1107.webp;..shared/img/svg/1107.svg;Sicilian Defense;#c1befd
B20;P00;1. e4 c5 2. d3;1. e4 c5;3;4783;..shared/img/png/4783.png;..shared/img/webp/4783.webp;..shared/img/svg/4783.svg;P00;#fb417f
B20;Sicilian Defense: Wing Gambit;1. e4 c5 2. b4;1. e4 c5;3;1092;..shared/img/png/1092.png;..shared/img/webp/1092.webp;..shared/img/svg/1092.svg;Sicilian Defense;#fb417f
C20;King's Pawn Opening;1. e4 e5 2. b3;1. e4 e5;3;1640;..shared/img/png/1640.png;..shared/img/webp/1640.webp;..shared/img/svg/1640.svg;King's Pawn Opening;#155f19
B00;P00;1. e4 g5 2. d4;1. e4 g5;3;4409;..shared/img/png/4409.png;..shared/img/webp/4409.webp;..shared/img/svg/4409.svg;P00;#39e399
A00;P00;1. h4 e5 2. d4;1. h4 e5;3;3532;..shared/img/png/3532.png;..shared/img/webp/3532.webp;..shared/img/svg/3532.svg;P00;#bcc317
A82;Dutch Defense: Staunton Gambit;1. d4 f5 2. e4;1. d4 f5;3;676;..shared/img/png/676.png;..shared/img/webp/676.webp;..shared/img/svg/676.svg;Dutch Defense;#2e81a8
C20;King's Pawn Game: Mengarini's Opening;1. e4 e5 2. a3;1. e4 e5;3;1632;..shared/img/png/1632.png;..shared/img/webp/1632.webp;..shared/img/svg/1632.svg;King's Pawn Game;#155f19
A00;P00;1. h4 f5 2. e4;1. h4 f5;3;3535;..shared/img/png/3535.png;..shared/img/webp/3535.webp;..shared/img/svg/3535.svg;P00;#bcc317
B00;P00;1. e4 f6 2. d4;1. e4 f6;3;4417;..shared/img/png/4417.png;..shared/img/webp/4417.webp;..shared/img/svg/4417.svg;P00;#39e399
C20;King's Pawn Game: Leonardis Variation;1. e4 e5 2. d3;1. e4 e5;3;1628;..shared/img/png/1628.png;..shared/img/webp/1628.webp;..shared/img/svg/1628.svg;King's Pawn Game;#155f19
A84;Dutch Defense;1. d4 f5 2. c4;1. d4 f5;3;687;..shared/img/png/687.png;..shared/img/webp/687.webp;..shared/img/svg/687.svg;Dutch Defense;#3abc69
B20;Sicilian Defense: Myers Attack;1. e4 c5 2. a4;1. e4 c5;3;1087;..shared/img/png/1087.png;..shared/img/webp/1087.webp;..shared/img/svg/1087.svg;Sicilian Defense;#fb417f
B20;Sicilian Defense: Mengarini Variation;1. e4 c5 2. a3;1. e4 c5;3;1086;..shared/img/png/1086.png;..shared/img/webp/1086.webp;..shared/img/svg/1086.svg;Sicilian Defense;#fb417f
C20;English Opening: The Whale;1. e4 e5 2. c4;1. e4 e5;3;1620;..shared/img/png/1620.png;..shared/img/webp/1620.webp;..shared/img/svg/1620.svg;English Opening;#155f19
B21;Sicilian Defense: McDonnell Attack;1. e4 c5 2. f4;1. e4 c5;3;1103;..shared/img/png/1103.png;..shared/img/webp/1103.webp;..shared/img/svg/1103.svg;Sicilian Defense;#c1befd
C20;King's Pawn Game: Alapin Opening;1. e4 e5 2. Ne2;1. e4 e5;3;1622;..shared/img/png/1622.png;..shared/img/webp/1622.webp;..shared/img/svg/1622.svg;King's Pawn Game;#155f19
A09;Réti Opening;1. Nf3 d5 2. c4;1. Nf3 d5;3;256;..shared/img/png/256.png;..shared/img/webp/256.webp;..shared/img/svg/256.svg;Réti Opening;#0c11fc
A15;P00;1. c4 Nf6 2. g3;1. c4 Nf6;3;3851;..shared/img/png/3851.png;..shared/img/webp/3851.webp;..shared/img/svg/3851.svg;P00;#47377d
A15;English Orangutan;1. c4 Nf6 2. b4;1. c4 Nf6;3;325;..shared/img/png/325.png;..shared/img/webp/325.webp;..shared/img/svg/325.svg;English Orangutan;#47377d
B27;Sicilian Defense;1. e4 c5 2. Nf3;1. e4 c5;3;1166;..shared/img/png/1166.png;..shared/img/webp/1166.webp;..shared/img/svg/1166.svg;Sicilian Defense;#48f8dc
B20;Sicilian Defense: Keres Variation;1. e4 c5 2. Ne2;1. e4 c5;3;1081;..shared/img/png/1081.png;..shared/img/webp/1081.webp;..shared/img/svg/1081.svg;Sicilian Defense;#fb417f
A00;P00;1. e3 e5 2. Bc4;1. e3 e5;3;3636;..shared/img/png/3636.png;..shared/img/webp/3636.webp;..shared/img/svg/3636.svg;P00;#bcc317
A40;P00;1. d4 Nc6 2. d5;1. d4 Nc6;3;4100;..shared/img/png/4100.png;..shared/img/webp/4100.webp;..shared/img/svg/4100.svg;P00;#b25097
A04;P00;1. Nf3 d6 2. e4;1. Nf3 d6;3;3738;..shared/img/png/3738.png;..shared/img/webp/3738.webp;..shared/img/svg/3738.svg;P00;#cbdd73
A00;P00;1. e3 e5 2. Nc3;1. e3 e5;3;3647;..shared/img/png/3647.png;..shared/img/webp/3647.webp;..shared/img/svg/3647.svg;P00;#bcc317
B06;P00;1. e4 g6 2. Bc4;1. e4 g6;3;4580;..shared/img/png/4580.png;..shared/img/webp/4580.webp;..shared/img/svg/4580.svg;P00;#3b2e97
A00;Barnes Opening: Hammerschlag;1. f3 e5 2. Kf2;1. f3 e5;3;10;..shared/img/png/10.png;..shared/img/webp/10.webp;..shared/img/svg/10.svg;Barnes Opening;#bcc317
A00;Van Geet Opening: Battambang Variation;1. a3 e5 2. Nc3;1. a3 e5;3;105;..shared/img/png/105.png;..shared/img/webp/105.webp;..shared/img/svg/105.svg;Van Geet Opening;#bcc317
A10;P00;1. c4 g6 2. Nc3;1. c4 g6;3;3816;..shared/img/png/3816.png;..shared/img/webp/3816.webp;..shared/img/svg/3816.svg;P00;#47a168
A40;P00;1. d4 g6 2. Nc3;1. d4 g6;3;4635;..shared/img/png/4635.png;..shared/img/webp/4635.webp;..shared/img/svg/4635.svg;P00;#b25097
A00;P00;1. Nc3 f5 2. e4;1. Nc3 f5;3;3613;..shared/img/png/3613.png;..shared/img/webp/3613.webp;..shared/img/svg/3613.svg;P00;#bcc317
A00;Hungarian Opening: Reversed Alekhine;1. g3 e5 2. Nf3;1. g3 e5;3;51;..shared/img/png/51.png;..shared/img/webp/51.webp;..shared/img/svg/51.svg;Hungarian Opening;#bcc317
A02;Bird Opening: From's Gambit, Bahr Gambit;1. f4 e5 2. Nc3;1. f4 e5;3;165;..shared/img/png/165.png;..shared/img/webp/165.webp;..shared/img/svg/165.svg;Bird Opening;#62fa84
A06;Zukertort Opening: The Potato;1. Nf3 d5 2. a4;1. Nf3 d5;3;241;..shared/img/png/241.png;..shared/img/webp/241.webp;..shared/img/svg/241.svg;Zukertort Opening;#f2062d
A06;Nimzo-Larsen Attack: Classical Variation;1. Nf3 d5 2. b3;1. Nf3 d5;3;231;..shared/img/png/231.png;..shared/img/webp/231.webp;..shared/img/svg/231.svg;Nimzo-Larsen Attack;#f2062d
A00;Van Geet Opening: Düsseldorf Gambit;1. Nc3 c5 2. b4;1. Nc3 c5;3;111;..shared/img/png/111.png;..shared/img/webp/111.webp;..shared/img/svg/111.svg;Van Geet Opening;#bcc317
B20;Sicilian Defense: Amazon Attack;1. e4 c5 2. Qg4;1. e4 c5;3;1075;..shared/img/png/1075.png;..shared/img/webp/1075.webp;..shared/img/svg/1075.svg;Sicilian Defense;#fb417f
B06;P00;1. e4 g6 2. Nc3;1. e4 g6;3;4615;..shared/img/png/4615.png;..shared/img/webp/4615.webp;..shared/img/svg/4615.svg;P00;#3b2e97
B06;P00;1. d4 g6 2. Nf3;1. d4 g6;3;4045;..shared/img/png/4045.png;..shared/img/webp/4045.webp;..shared/img/svg/4045.svg;P00;#3b2e97
C25;Vienna Game;1. e4 e5 2. Nc3;1. e4 e5;3;1706;..shared/img/png/1706.png;..shared/img/webp/1706.webp;..shared/img/svg/1706.svg;Vienna Game;#75c7da
A00;P00;1. Nc3 c5 2. d4;1. Nc3 c5;3;3620;..shared/img/png/3620.png;..shared/img/webp/3620.webp;..shared/img/svg/3620.svg;P00;#bcc317
C20;King's Pawn Game: Napoleon Attack;1. e4 e5 2. Qf3;1. e4 e5;3;1633;..shared/img/png/1633.png;..shared/img/webp/1633.webp;..shared/img/svg/1633.svg;King's Pawn Game;#155f19
C40;King's Knight Opening;1. e4 e5 2. Nf3;1. e4 e5;3;1963;..shared/img/png/1963.png;..shared/img/webp/1963.webp;..shared/img/svg/1963.svg;King's Knight Opening;#4bb2cc
A40;P00;1. d4 e6 2. Bf4;1. d4 e6;3;4049;..shared/img/png/4049.png;..shared/img/webp/4049.webp;..shared/img/svg/4049.svg;P00;#b25097
